user_id,platform_id,session_id,video_id,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_in_mean,IL_in_median,IL_in_q1,IL_in_q3,IL_in_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_an_mean,IL_an_median,IL_an_q1,IL_an_q3,IL_an_std
57334ce700310b2650adabca77bbdc39,2,1,2,9.425e-05,2.1e-05,1.7749999999999998e-05,9.749999999999998e-05,0.0001552876363397,3.18e-05,-3e-06,-2.1e-05,9e-06,9.506681860670422e-05,1.7499999999999991e-06,-1.0000000000000002e-06,-1.25e-05,1.325e-05,2.359908190304586e-05,3.56e-05,2.9e-05,1.6e-05,4.8e-05,2.458251411064377e-05,0.00012025,8.950000000000001e-05,6.625e-05,0.0001435,0.0001002309832337,0.000174,0.00012,7.7e-05,0.000197,0.0001333651003823,5.8e-05,6.4e-05,5e-05,6.9e-05,1.969771560359221e-05,7.9e-05,8e-05,7.6e-05,8.300000000000001e-05,1.148912529307606e-05,4.55e-05,4.55e-05,4.275e-05,4.825e-05,7.77817459305202e-06,1.8666666666666665e-05,0.0,-6e-06,3.4e-05,4.314317249963583e-05
57334ce700310b2650adabca77bbdc39,2,1,3,6.16e-05,6.5e-05,4.8e-05,7.5e-05,1.660722734233502e-05,7e-05,7e-05,6.9e-05,7.1e-05,2.8284271247461916e-06,3.178645833333333e-05,1.775e-05,8.734375e-06,4.234375e-05,4.4166446517711386e-05,5.95e-05,4.3e-05,2.925e-05,7.324999999999999e-05,4.755698336382015e-05,1.85e-05,1.85e-05,1.725e-05,1.975e-05,3.5355339059327378e-06,6.4e-05,6.35e-05,5.425e-05,7.324999999999999e-05,1.602081978759722e-05,6.05e-05,6.05e-05,4.675e-05,7.425e-05,3.889087296526011e-05,8.333333333333333e-05,7e-05,6.7e-05,9.3e-05,2.8448784391135828e-05,5.633333333333333e-05,3.1e-05,2.9e-05,7.1e-05,4.7384948383778294e-05,1.8333333333333336e-05,7e-06,-1.25e-05,4.35e-05,5.685361319505853e-05
57334ce700310b2650adabca77bbdc39,2,2,1,8.812499999999999e-05,7.8e-05,5.125e-05,0.000119,5.755602860319177e-05,-3.65e-05,-3.65e-05,-3.925e-05,-3.375e-05,7.77817459305202e-06,1.975e-05,1.5e-05,4.75e-06,3e-05,2.753633962602873e-05,0.0001903333333333,7.25e-05,5.3e-05,8.975e-05,0.0003031743172939,9.666666666666668e-06,1.2e-05,-1.4999999999999992e-06,2.2e-05,2.3586719427112648e-05,4.599999999999999e-05,4e-05,1.575e-05,7.025e-05,3.6669696844488184e-05,6.575e-05,7.35e-05,6.5e-05,7.424999999999999e-05,1.6520189667999172e-05,8.114285714285713e-05,8.6e-05,7.400000000000001e-05,9.3e-05,2.0128160798812617e-05,0.000265,4.3e-05,3.5e-05,0.0003839999999999,0.0003984520046379,0.0001023333333333,5.3e-05,4.7e-05,0.000133,9.602777376016448e-05
57334ce700310b2650adabca77bbdc39,2,2,2,7.2e-05,6.8e-05,4.475e-05,8.075000000000001e-05,3.583294573433783e-05,2.35e-05,9.999999999999995e-07,-1.35e-05,3.7999999999999995e-05,7.204396805655094e-05,6.3333333333333326e-06,-6e-06,-1.25e-05,1.9e-05,3.3261589458913916e-05,0.00019925,0.000186,4.5e-05,0.00034025,0.0001973227052318,2.95e-05,2.95e-05,2.575e-05,3.3249999999999995e-05,1.0606601717798212e-05,0.0001656666666666,5.9e-05,4.85e-05,0.0002295,0.0002032100719288,5.3e-05,5.3e-05,5.1500000000000005e-05,5.45e-05,4.242640687119283e-06,6.2e-05,6.4e-05,6.05e-05,6.45e-05,4.3588989435406696e-06,4.04e-05,4e-05,3.4e-05,4.1e-05,2.052559377947445e-05,0.00010325,4.4e-05,1.375e-05,0.0001335,0.0001500652635799
57334ce700310b2650adabca77bbdc39,2,2,3,0.0001187499999999,0.000108,9.475e-05,0.000132,3.718758753491098e-05,5e-06,1.5e-05,-5.000000000000001e-06,2e-05,2.6457513110645906e-05,2.2e-05,2.2e-05,2.2e-05,2.2e-05,0.0,4.566666666666667e-05,4.6e-05,4.35e-05,4.8e-05,4.509249752822895e-06,3.9666666666666664e-05,5e-05,3.3e-05,5.1500000000000005e-05,2.0550750189064472e-05,8.900000000000001e-05,8.1e-05,7.65e-05,9.75e-05,2.2113344387495985e-05,3.35e-05,3.35e-05,3.2749999999999996e-05,3.425e-05,2.1213203435596416e-06,5.4000000000000005e-05,5.55e-05,5.075e-05,5.8750000000000005e-05,9.626352718795766e-06,5.8e-05,5.8e-05,3.875e-05,7.725000000000001e-05,2.384673283002657e-05,1.7e-05,1.7e-05,4.000000000000001e-06,3e-05,3.6769552621700475e-05
57334ce700310b2650adabca77bbdc39,3,1,1,0.000151,0.000151,0.000151,0.000151,0.0,-1.4e-05,-1.4e-05,-1.4e-05,-1.4e-05,0.0,5.5e-06,5.5e-06,-7.499999999999996e-07,1.175e-05,1.767766952966369e-05,6.76e-05,3.4e-05,1.6e-05,3.8e-05,0.0001012733923594,-3.05e-05,-3.05e-05,-3.825e-05,-2.275e-05,2.1920310216782973e-05,4.4000000000000006e-05,4.1e-05,3.3e-05,5.35e-05,2.0663978319771828e-05,9.191354166666668e-05,9.31875e-05,7.7421875e-05,0.0001067499999999,3.543255764563153e-05,8.533333333333332e-05,8.1e-05,7.6e-05,9.25e-05,1.6921386861996068e-05,6.914285714285714e-05,5e-05,3.6e-05,8.45e-05,5.084757801976599e-05,4.5e-05,5.1e-05,3.95e-05,5.35e-05,1.493318452306808e-05
57334ce700310b2650adabca77bbdc39,3,1,2,0.0001168333333333,6.05e-05,5.625e-05,0.000112,0.0001366095409064,0.0001118333333333,0.000116,1.4500000000000002e-05,0.00013575,0.0001383364256682,8e-06,1.05e-05,4.25e-06,1.425e-05,1.30384048104053e-05,9.233333333333332e-05,4.85e-05,2.6e-05,8.675e-05,0.0001150941643467,5.275e-05,5.35e-05,-1.35e-05,0.00011975,8.225316609914377e-05,0.0001718333333333,6.6e-05,4.025e-05,0.00028075,0.0002087883298143,7.966666666666666e-05,7.9e-05,7.500000000000001e-05,8.4e-05,9.018499505645783e-06,7.549999999999999e-05,7.549999999999999e-05,7.525e-05,7.575e-05,7.071067811865552e-07,4.633333333333333e-05,4.1e-05,3e-05,5.9999999999999995e-05,3.035347316755256e-05,2.6999999999999996e-05,1.7e-05,1.25e-05,3.65e-05,2.5514701644346143e-05
57334ce700310b2650adabca77bbdc39,3,1,3,6.1e-05,5.8e-05,4.475e-05,8.75e-05,2.7007935341831877e-05,-1.7666666666666668e-05,-2.3e-05,-2.7e-05,-1.1e-05,1.6653327995729062e-05,3.0000000000000005e-06,1e-05,-3e-06,1.25e-05,1.6643316977093238e-05,4.6624999999999995e-05,3.5499999999999996e-05,2.425e-05,4.725e-05,3.825455154992297e-05,0.00021075,0.0001925,5.35e-05,0.00034975,0.000200045619797,0.0002953333333333,5e-05,3.55e-05,0.0004325,0.0004502780622385,0.000195,0.000195,0.000122,0.000268,0.0002064751801064,8.633333333333334e-05,8.9e-05,8.05e-05,9.35e-05,1.320353488022557e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,0.0,4.2e-05,4.9e-05,3.35e-05,5.4e-05,2.1377558326431948e-05
57334ce700310b2650adabca77bbdc39,3,2,1,0.0001135,0.0001085,5.925e-05,0.00016275,8.926552152613759e-05,0.0001805,4.6e-05,2.4e-05,0.0002025,0.0002924762098587,5.0833333333333333e-05,2.85e-05,1.125e-05,7.575e-05,7.915912244755286e-05,0.0001955999999999,7.7e-05,2.5e-05,0.000295,0.000235458701262,0.0001263333333333,5.3e-05,4.55e-05,0.0001705,0.0001402081785536,0.0003825,0.0003825,0.00020975,0.00055525,0.0004886107857999,6.92e-05,7.2e-05,5e-05,7.9e-05,2.178761115863783e-05,7.2e-05,6.2e-05,5.8e-05,7.9e-05,2.139314531962672e-05,4.233333333333333e-05,3.2e-05,2.75e-05,5.2e-05,2.6083200212652847e-05,5.28e-05,1.7e-05,0.0,6.5e-05,8.236625522627576e-05
57334ce700310b2650adabca77bbdc39,3,2,2,6.333333333333333e-05,6.9e-05,4.65e-05,8.3e-05,3.68284310463171e-05,4.1e-05,1.7500000000000002e-05,-3.2500000000000004e-05,9.1e-05,9.577403962800496e-05,4.95e-05,1e-05,2.25e-06,5.725e-05,9.216109085002556e-05,4.1666666666666665e-05,3.9e-05,3.6e-05,4.6e-05,1.0263202878893769e-05,0.0002645,0.000149,6.575e-05,0.0003477499999999,0.0003295840813307,5.6875e-05,4.75e-05,3.3e-05,8.875e-05,3.639637933327199e-05,4.2e-05,4.2e-05,4.2e-05,4.2e-05,0.0,6.775e-05,6.8e-05,6.1000000000000005e-05,7.475e-05,1.7632829230349466e-05,2.8333333333333335e-05,3.6e-05,2e-05,4.05e-05,2.1548395145191982e-05,1.7800000000000002e-05,-7e-06,-2.3e-05,3.6e-05,6.0288473193472066e-05
57334ce700310b2650adabca77bbdc39,3,2,3,8.7e-05,8.7e-05,7.8e-05,9.6e-05,2.5455844122715716e-05,7.606666666666667e-05,4.6294117647058824e-05,1.763235294117647e-05,0.0001045294117647,0.0001102000569783,3.178645833333333e-05,1.775e-05,8.734375e-06,4.234375e-05,4.4166446517711386e-05,3.34e-05,3.2e-05,2.4e-05,5e-05,3.702431633399866e-05,4.1e-05,4.1e-05,4.1e-05,4.1e-05,0.0,0.0001338177170868,9.020588235294115e-05,5.880882352941176e-05,0.00018025,0.0001356160159716,6.950000000000001e-05,6.950000000000001e-05,6.775000000000001e-05,7.125e-05,4.949747468305828e-06,6.25e-05,6.25e-05,5.875e-05,6.625e-05,1.0606601717798209e-05,0.000201,0.000201,0.000112,0.00029,0.0002517300141024,5.525e-05,4.1500000000000006e-05,3.125e-05,6.549999999999999e-05,3.915247970009903e-05
594aa2a2f51b122fd3b0995968b62cf7,1,1,1,2.9166666666666663e-05,1e-05,-1.2e-05,1.65e-05,9.828421988695784e-05,0.0001415,5.45e-05,1.275e-05,0.00018025,0.000215724592942,1.28e-05,1.1e-05,-6e-06,1.5e-05,4.1239544129391144e-05,-1.25e-05,-1e-05,-4.15e-05,1.55e-05,3.52689665286637e-05,0.0002434,0.000176,2.6e-05,0.000283,0.0002902185383465,4.1666666666666665e-05,3.95e-05,1.025e-05,7.324999999999999e-05,4.8857616260585886e-05,9.683333333333332e-05,2.15e-05,6.5e-06,6.2e-05,0.0001870501715226,4e-05,3.8e-05,2.7e-05,5.2e-05,2.5059928172283337e-05,-8e-06,-8e-06,-8e-06,-8e-06,0.0,2.9000000000000004e-05,-1.2e-05,-2.25e-05,6.000000000000001e-05,8.981647955692765e-05
594aa2a2f51b122fd3b0995968b62cf7,1,1,2,-1.9083333333333338e-05,-2.35e-05,-3.825e-05,-7e-06,3.231509169900577e-05,0.0002246666666666,0.0001455,4.6e-05,0.00022925,0.0002857458077849,1.9999999999999995e-06,-5.5e-06,-1.475e-05,2.1e-05,3.1613740231560256e-05,0.0001582857142857,5.5e-05,1e-05,0.0001015,0.0003116272957052,5.075e-05,3.6e-05,2.425e-05,6.25e-05,4.874679476642541e-05,4.677777777777778e-05,5e-06,-1.3e-05,9.5e-05,8.375228023429837e-05,0.0001596666666666,5.2e-05,2.7e-05,0.000109,0.0003088907573884,2.8e-05,2.8e-05,2.8e-05,2.8e-05,0.0,0.0001906,8e-06,-7e-06,0.000104,0.0003823902456914,-6e-06,-6e-06,-6e-06,-6e-06,0.0
594aa2a2f51b122fd3b0995968b62cf7,1,1,3,2.5e-05,4e-06,-8e-06,5.1e-05,5.934644049983116e-05,5.380000000000001e-05,4.2e-05,3.6e-05,6.7e-05,3.469437994834322e-05,-1.3333333333333332e-06,-8.5e-06,-2.25e-05,1.675e-05,2.754390434681813e-05,5e-06,5e-06,-1.85e-05,2.85e-05,6.646803743153547e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,0.0,7.5e-05,7.5e-05,7.5e-05,7.5e-05,0.0,0.0002337499999999,5.4e-05,3.649999999999999e-05,0.00025125,0.0004033000330605,9.766666666666664e-05,8.2e-05,8.15e-05,0.000106,2.800595174839329e-05,4.063666666666667e-05,2.49e-05,4.483333333333333e-06,5.53e-05,6.596795568945025e-05,-1.7500000000000002e-05,-1.7500000000000002e-05,-2.125e-05,-1.375e-05,1.0606601717798212e-05
594aa2a2f51b122fd3b0995968b62cf7,1,2,1,4.56e-05,1.7e-05,-6.2e-05,6e-05,0.0001453110456916,4.366666666666667e-05,3.3e-05,2.25e-05,5.95e-05,3.813572253587617e-05,1.3e-05,-4.000000000000001e-06,-1.5e-05,1.075e-05,4.9751381890355566e-05,7.7e-05,-1.1e-05,-1.425e-05,8.025e-05,0.0001807041781476,0.000101,0.000101,0.000101,0.000101,0.0,5.76e-05,7.3e-05,1.7e-05,7.3e-05,4.563770371085732e-05,4.825e-05,5.2e-05,4.0499999999999995e-05,5.975e-05,2.0089383597645138e-05,7.649999999999999e-05,7.649999999999999e-05,6.775e-05,8.525e-05,2.474873734152916e-05,4.3e-05,4.3e-05,4.3e-05,4.3e-05,0.0,2.3e-05,2.3e-05,2e-05,2.6e-05,8.485281374238571e-06
594aa2a2f51b122fd3b0995968b62cf7,1,2,2,-1.1666666666666662e-06,-8.5e-06,-1.475e-05,1.05e-05,1.880868593673324e-05,1.625e-05,5.500000000000001e-06,-9.5e-06,3.125e-05,3.736642878306676e-05,-2.8000000000000003e-05,-2.8000000000000003e-05,-3.3e-05,-2.3e-05,1.4142135623730953e-05,-2.7500000000000008e-06,-4.000000000000001e-06,-2.25e-05,1.575e-05,2.8523382221141545e-05,9.4e-05,9.4e-05,9.4e-05,9.4e-05,0.0,2.6666666666666647e-06,2.6e-05,-2.3e-05,4e-05,6.616141876753651e-05,4.7e-05,4.9e-05,1.75e-05,7.75e-05,6.002499479383568e-05,6.7e-05,6.7e-05,4.45e-05,8.950000000000001e-05,6.363961030678928e-05,4.063666666666667e-05,2.49e-05,4.483333333333333e-06,5.53e-05,6.596795568945025e-05,1.6e-05,1.6e-05,1.6e-05,1.6e-05,0.0
594aa2a2f51b122fd3b0995968b62cf7,1,2,3,7.666666666666667e-06,-2.8e-05,-3.35e-05,3.1e-05,7.151456728061306e-05,6.539999999999999e-05,-7e-06,-7e-06,2e-06,0.0001580357554479,2.666666666666667e-05,-5.5e-06,-2.05e-05,3.875e-05,7.882047111421415e-05,2.9166666666666663e-05,9e-06,-1.175e-05,3.725e-05,8.017834287802826e-05,0.0004115,0.0004115,0.00026225,0.00056075,0.0004221427483683,-1.7999999999999976e-06,7e-06,-1.7e-05,1.3e-05,6.265141658414437e-05,6.08e-05,5.7e-05,5.5e-05,7.4e-05,1.6037456157383563e-05,4.14e-05,3.5e-05,3.4e-05,4.2e-05,1.2581732790041282e-05,1.95e-05,1.95e-05,2.7500000000000008e-06,3.625e-05,4.737615433949869e-05,-1.4500000000000002e-05,-1.4500000000000002e-05,-2.375e-05,-5.250000000000001e-06,2.616295090390226e-05
594aa2a2f51b122fd3b0995968b62cf7,2,1,1,3.5e-05,5e-06,-1.4e-05,5.75e-05,7.174724152653304e-05,8.55e-05,3.65e-05,-3.75e-06,0.000103,0.000142184035672,2.2e-05,1.5e-05,-1e-05,1.8e-05,4.893362851863737e-05,0.0001384285714285,6.1e-05,1.7500000000000002e-05,7.999999999999999e-05,0.0002652746106351,0.0001903333333333,0.000242,0.000155,0.0002515,0.0001063688550908,3.3600000000000004e-05,1.6e-05,-1.4e-05,9.1e-05,5.593120774665965e-05,6.420000000000002e-05,-1.1e-05,-2.575e-05,3.65e-05,0.0002119459050481,4.35e-05,4.35e-05,4.025e-05,4.675e-05,9.19238815542512e-06,-1.7000000000000003e-05,-1.8e-05,-2.85e-05,-6e-06,2.2516660498395404e-05,3.7999999999999995e-05,-1.2e-05,-2.25e-05,7.35e-05,0.0001053138167573
594aa2a2f51b122fd3b0995968b62cf7,2,1,2,-1.7749999999999998e-05,-1.5000000000000002e-05,-4e-05,7.25e-06,3.632606961031338e-05,0.0002209999999999,5.1000000000000006e-05,2.55e-05,0.00024375,0.0003450565171098,-1.02e-05,-1.3e-05,-1.3e-05,-9e-06,8.197560612767678e-06,0.000179,2.4e-05,-1.2e-05,0.000175,0.000340383816973,4.7e-05,4.7e-05,4.7e-05,4.7e-05,0.0,-1.7e-05,-1.75e-05,-4.1e-05,5e-06,2.5343356413184784e-05,4.8333333333333334e-05,4.6e-05,4.4e-05,5.1500000000000005e-05,7.767453465154033e-06,8.55e-05,7e-05,4.4e-05,0.0001115,5.7882064003742416e-05,4.063666666666667e-05,2.49e-05,4.483333333333333e-06,5.53e-05,6.596795568945025e-05,1.2322916666666669e-05,9.125e-06,-5.03125e-06,2.725e-05,3.4901667897962126e-05
594aa2a2f51b122fd3b0995968b62cf7,2,1,3,0.0001251428571428,-9e-06,-1.3e-05,6.05e-05,0.0003352488769911,9.671428571428572e-05,3.3e-05,1.4e-05,0.000134,0.0001410504806629,2.625e-05,2e-05,-1.55e-05,4.9e-05,5.756424981829309e-05,0.0001395,5e-06,-5.75e-06,0.0002684999999999,0.0002328551051619,4.733333333333333e-05,3.9e-05,2.65e-05,6.4e-05,3.8188130791298664e-05,9.65e-05,9.35e-05,6.05e-05,0.00013025,4.025791847574835e-05,2.683333333333333e-05,2.55e-05,1.375e-05,4.25e-05,1.7656915547928146e-05,7.233333333333333e-05,7.3e-05,6.025e-05,7.975e-05,2.614319541805605e-05,9.999999999999995e-07,-9e-06,-1.9e-05,1.6e-05,3.6055512754639895e-05,3.633333333333333e-05,5.6000000000000006e-05,-7.499999999999979e-07,7.225e-05,4.9878519090553066e-05
594aa2a2f51b122fd3b0995968b62cf7,2,2,1,1.65e-05,9.999999999999995e-07,-9.75e-06,1.175e-05,4.458138625031753e-05,2.5250000000000004e-05,3.45e-05,1.925e-05,4.05e-05,3.2836717253708536e-05,3.3666666666666674e-05,2.05e-05,8.5e-06,6.85e-05,4.051008104986543e-05,-2.6e-06,-1.4e-05,-1.8e-05,7e-06,2.3922792479140055e-05,0.000816,0.000816,0.000816,0.000816,0.0,6.7e-05,6.7e-05,6.7e-05,6.7e-05,0.0,5.9999999999999995e-05,4.6e-05,4e-06,6.5e-05,8.262868751226779e-05,6.025e-05,6.1e-05,4.675e-05,7.45e-05,3.567795771434608e-05,2.575e-05,2.35e-05,1.6e-05,3.325e-05,1.1842719282327014e-05,1.2322916666666669e-05,9.125e-06,-5.03125e-06,2.725e-05,3.4901667897962126e-05
594aa2a2f51b122fd3b0995968b62cf7,2,2,2,5.666666666666667e-05,5.25e-05,1.425e-05,7.049999999999999e-05,6.468281585295021e-05,5.679999999999999e-05,5.6e-05,3.7e-05,8.8e-05,5.0006999510068585e-05,0.00010575,2.5e-06,-2.475e-05,0.0001329999999999,0.0002398018279051,7.625e-05,6.75e-05,2.125e-05,0.0001225,8.823973028063946e-05,0.0002961666666666,0.0001965,5.8750000000000005e-05,0.00036125,0.0003499047965756,3.2571428571428566e-05,2.9e-05,-5.5000000000000016e-06,6.649999999999999e-05,4.9641572439697296e-05,7.86e-05,3.1e-05,-1.3e-05,3.8e-05,0.0001565512695572,6e-05,6e-05,6e-05,6e-05,0.0,5.200000000000001e-06,-1.1e-05,-2.4e-05,2.8e-05,3.882911278924617e-05,-1.3e-05,-1.3e-05,-1.5e-05,-1.1e-05,5.65685424949238e-06
594aa2a2f51b122fd3b0995968b62cf7,2,2,3,-4.28e-05,-4e-05,-5.5e-05,-2.1e-05,4.1105960638330785e-05,0.0001148,6.6e-05,2.9e-05,0.000154,0.0001359878671058,-2.7333333333333335e-05,-3.3e-05,-3.4e-05,-2.35e-05,1.1590225767142471e-05,-6.333333333333335e-06,-2e-05,-3.225e-05,1.7e-05,4.128760911782936e-05,3.6e-05,3.6e-05,3.6e-05,3.6e-05,0.0,-8.666666666666668e-06,-1.4e-05,-1.45e-05,-5.5e-06,1.011599393699568e-05,4.233333333333333e-05,7.5e-05,1.5499999999999997e-05,8.549999999999999e-05,7.55005518743627e-05,4.8e-05,4.8e-05,4e-05,5.6e-05,2.262741699796952e-05,0.0001875,0.0001875,0.00015575,0.00021925,8.980256121069152e-05,-8e-06,-8e-06,-8e-06,-8e-06,0.0
594aa2a2f51b122fd3b0995968b62cf7,3,1,1,9.485714285714284e-05,1.7e-05,6.5e-06,8.6e-05,0.0001868711040364,0.0002474,0.000103,4.3e-05,0.000422,0.0002852320108262,-1.725e-05,-1.7e-05,-3.2e-05,-2.2500000000000005e-06,3.4238136631539985e-05,2.2e-05,2.2e-05,1.4e-05,3e-05,2.262741699796952e-05,8.666666666666668e-06,5e-06,-1.1e-05,2.65e-05,3.7634204300520734e-05,6.5e-05,6.5e-05,4.4e-05,8.6e-05,5.939696961966999e-05,6.375e-05,4.85e-05,4.0499999999999995e-05,7.175000000000001e-05,3.963479111420504e-05,7.000000000000001e-05,6.6e-05,5.1500000000000005e-05,8.65e-05,3.517101079013795e-05,-2.4e-05,-2.4e-05,-2.9e-05,-1.9e-05,1.414213562373095e-05,-4e-06,-8.5e-06,-2.35e-05,1.1e-05,2.6267851073127396e-05
594aa2a2f51b122fd3b0995968b62cf7,3,1,2,7.800000000000002e-06,7e-06,-1.3e-05,1.1e-05,3.0227470949452583e-05,0.0001736666666666,6.5e-05,4.599999999999999e-05,0.000247,0.0002219399318133,-2.9e-05,-2.9e-05,-2.9e-05,-2.9e-05,0.0,6.975e-05,3.1e-05,-1.225e-05,0.000113,0.0001200926725491,4.633333333333333e-05,5.6e-05,3.9e-05,5.85e-05,2.122105872319601e-05,5.375e-05,4.15e-05,3.6e-05,5.925e-05,3.06526235962492e-05,2.9333333333333333e-05,2.9e-05,8.000000000000001e-06,5.05e-05,4.250098038084925e-05,5.4e-05,5.4e-05,5.4e-05,5.4e-05,0.0,-1.9999999999999995e-06,-1.9999999999999995e-06,-7.499999999999999e-06,3.5000000000000004e-06,1.5556349186104044e-05,5.7e-05,5.7e-05,1.9500000000000003e-05,9.45e-05,0.0001060660171779
594aa2a2f51b122fd3b0995968b62cf7,3,1,3,2.5454545454545457e-05,2.8e-05,-1.05e-05,5.85e-05,5.814871217209137e-05,7.824999999999999e-05,8.3e-05,6.35e-05,9.775e-05,4.657162941820553e-05,2.2249999999999995e-05,-1.15e-05,-2.075e-05,6e-05,6.675060192344977e-05,-2.1e-05,-2.1e-05,-2.25e-05,-1.95e-05,4.242640687119286e-06,0.000101,0.000101,0.000101,0.000101,0.0,2.4e-05,2.4e-05,6.999999999999999e-06,4.1e-05,4.808326112068523e-05,4.04e-05,4.1e-05,2.6e-05,4.6e-05,2.5754611237601702e-05,6.34e-05,5.8e-05,5.7e-05,6.2e-05,1.4842506526863982e-05,3.0000000000000004e-05,3.0000000000000004e-05,-2.499999999999993e-06,6.25e-05,9.192388155425118e-05,7.633333333333332e-05,0.000111,4.1500000000000006e-05,0.0001285,9.203441385336973e-05
594aa2a2f51b122fd3b0995968b62cf7,3,2,1,-4.500000000000001e-06,-1e-05,-2.775e-05,2.45e-05,3.2022313648900695e-05,2.12e-05,2.4e-05,5e-06,4.4e-05,2.7743467699622553e-05,2.7333333333333335e-05,1.8e-05,1.65e-05,3.35e-05,1.882374387132733e-05,-5.5e-05,-5.5e-05,-5.5e-05,-5.5e-05,0.0,6e-05,3.9e-05,3.5499999999999996e-05,7.400000000000001e-05,4.257933771208754e-05,-6.4e-05,-6.4e-05,-6.4e-05,-6.4e-05,0.0,0.0002413333333333,7.5e-05,5.35e-05,0.000346,0.0003260465201981,4.225e-05,4.5499999999999995e-05,4.05e-05,4.725e-05,8.341662504161465e-06,-2.7500000000000008e-06,-4.5e-06,-1.8e-05,1.075e-05,1.9362764954072716e-05,2.0666666666666663e-05,7e-06,6e-06,2.85e-05,2.5423086620891128e-05
594aa2a2f51b122fd3b0995968b62cf7,3,2,2,9.750000000000003e-06,0.0,-1.525e-05,2.5e-05,3.9279977936178456e-05,0.0001443999999999,9.6e-05,8.2e-05,0.000114,0.0001462696140693,2.0166666666666664e-05,-2.1e-05,-3.625e-05,4.000000000000001e-06,0.0001085549016243,-2.4999999999999994e-07,-9.999999999999995e-07,-9.5e-06,8.25e-06,1.5129992289048488e-05,2.7e-05,2.7e-05,2.7e-05,2.7e-05,0.0,8.94e-05,5.2e-05,-2.8e-05,8.4e-05,0.0002159439742155,6.319999999999999e-05,3.1e-05,2.9e-05,8.5e-05,7.92161599675218e-05,6.006176470588235e-05,5.744117647058823e-05,4.85735294117647e-05,6.9e-05,2.31886342927122e-05,0.00014575,0.0001235,-9.75e-06,0.000279,0.0001857801119603,-1.3666666666666667e-05,-1e-05,-1.55e-05,-1e-05,6.350852961085882e-06
594aa2a2f51b122fd3b0995968b62cf7,3,2,3,1.6666666666666845e-07,-3.999999999999999e-06,-1.525e-05,1.475e-05,2.0989680003913033e-05,0.0003554999999999,0.0003554999999999,0.00019725,0.00051375,0.000447598592491,2.2e-05,2.2e-05,2.2e-05,2.2e-05,0.0,-1.2333333333333334e-05,-1e-05,-1.4e-05,-9.5e-06,4.932882862316247e-06,0.0002995,9.25e-05,3.625e-05,0.00035575,0.0004600887595526,2.166666666666667e-05,9e-06,-5.9999999999999985e-06,4.3e-05,5.021288015373479e-05,7e-06,7e-06,-1.5000000000000009e-06,1.55e-05,2.4041630560342617e-05,7.125e-05,7.099999999999999e-05,4.875e-05,9.2e-05,3.0292620506368497e-05,1.5e-05,1.5e-05,3e-06,2.7e-05,3.3941125496954285e-05,-2.25e-05,-2.25e-05,-2.475e-05,-2.025e-05,6.363961030678927e-06
6c29e036c0e057beae28fbec035de35b,1,1,1,5.62e-05,4.3e-05,3.3e-05,6.6e-05,3.152300747073477e-05,0.0004837499999999,0.000486,0.000196,0.00077375,0.0003369593199977,5.633333333333333e-05,5.6e-05,3.35e-05,7.9e-05,4.550091574170055e-05,2.125e-05,1.7e-05,9e-06,2.925e-05,1.7613914953808537e-05,0.000728,0.000728,0.0006295,0.0008265,0.0002786000717874,0.0001301428571428,0.000131,9.35e-05,0.000145,6.990333461628417e-05,0.0001636666666666,0.000167,0.0001405,0.0001885,4.808672720547046e-05,0.000272,0.000272,0.000272,0.000272,0.0,0.00027425,5.1e-05,1.975e-05,0.0003055,0.0004707606433564,0.0001546666666666,0.000213,9.65e-05,0.0002419999999999,0.0001540205613979
